radius_um,wavelength_nm,theta_deg,intensity
10.0,510.0,118.0,2.269684489867657e-06
10.0,510.0,119.0,5.249188851831191e-06
10.0,510.0,120.0,7.418698416467235e-06
10.0,510.0,121.0,6.473490366474508e-06
10.0,510.0,122.0,7.771434645549547e-06
10.0,510.0,123.0,2.91147026121965e-06
10.0,510.0,124.0,1.9117115647555655e-06
10.0,510.0,125.0,4.281684497074365e-06
10.0,510.0,126.0,8.4049187132108e-06
10.0,510.0,127.0,4.218667157601055e-06
10.0,510.0,128.0,7.288726376798298e-06
10.0,510.0,129.0,1.4551719899045833e-06
10.0,510.0,130.0,1.9184045441262995e-06
10.0,510.0,131.0,4.118327185808786e-06
10.0,510.0,132.0,8.876266908867749e-06
10.0,510.0,133.0,2.1434010516005504e-06
10.0,510.0,134.0,1.1322725248237258e-05
10.0,510.0,135.0,8.433782425230837e-06
10.0,510.0,136.0,9.165766562194734e-06
10.0,510.0,137.0,2.6220415797310234e-05
10.0,510.0,138.0,1.3667851829707885e-05
10.0,510.0,139.0,3.499657724410639e-05
10.0,510.0,140.0,3.41180353482118e-05
10.0,510.0,141.0,3.095998065740171e-05
10.0,510.0,142.0,4.989269978362066e-05
10.0,510.0,143.0,2.9848602400129074e-05
10.0,510.0,144.0,3.25427064377558e-05
10.0,510.0,145.0,2.4373172010930512e-05
10.0,510.0,146.0,1.0533788963263775e-05
10.0,510.0,147.0,8.45164318654773e-06
10.0,510.0,148.0,1.9164551698909235e-05
10.0,510.0,149.0,1.7286682406833474e-05
10.0,510.0,150.0,1.5367308254739368e-05
10.0,510.0,151.0,2.463351907899912e-05
10.0,510.0,152.0,1.8329829833163102e-05
10.0,510.0,153.0,1.1000087438389225e-05
10.0,510.0,154.0,8.579704500661362e-06
10.0,510.0,155.0,1.9713422731616658e-05
10.0,510.0,156.0,2.083264033403301e-05
10.0,510.0,157.0,1.7020458006763493e-05
10.0,510.0,158.0,8.78072462946897e-06
10.0,510.0,159.0,1.0825520980100048e-05
10.0,510.0,160.0,1.8669117262979692e-05
10.0,510.0,161.0,1.9739767251091608e-05
10.0,510.0,162.0,1.5520057165953517e-05
10.0,510.0,163.0,1.5444227424645112e-05
10.0,510.0,164.0,1.2944865065224166e-05
10.0,510.0,165.0,7.410965924543672e-06
10.0,510.0,166.0,1.1939454682378655e-05
10.0,510.0,167.0,2.4160706699737913e-05
10.0,510.0,168.0,1.9410584040644103e-05
10.0,510.0,169.0,1.2428243194688729e-05
10.0,510.0,170.0,2.758258303126514e-05
10.0,510.0,171.0,1.955203819106684e-05
10.0,510.0,172.0,5.853626003207037e-06
10.0,510.0,173.0,1.684052134131694e-05
10.0,510.0,174.0,2.5358802345224423e-05
10.0,510.0,175.0,7.322147409998966e-06
10.0,510.0,176.0,9.464165616131823e-06
10.0,510.0,177.0,5.245679319819909e-05
10.0,510.0,178.0,2.506380976949926e-05
10.0,510.0,179.0,7.678832726553464e-05
10.0,510.0,180.0,3.756740709868595e-05
10.0,520.0,0.0,1.0
10.0,520.0,1.0,0.2823635099203406
10.0,520.0,2.0,0.0029609251176977466
10.0,520.0,3.0,0.0014293171257565135
10.0,520.0,4.0,0.0065401699781572915
10.0,520.0,5.0,0.0007065362797799571
10.0,520.0,6.0,0.0014989896990374478
10.0,520.0,7.0,0.0006798235078700086
10.0,520.0,8.0,0.0016158342154975027
10.0,520.0,9.0,0.0010068804815827706
10.0,520.0,10.0,0.0004353000188368835
10.0,520.0,11.0,0.0011163413043657683
10.0,520.0,12.0,0.00048106298696234094
10.0,520.0,13.0,0.0011941962587476965
10.0,520.0,14.0,0.00034919257093332006
10.0,520.0,15.0,0.0008623594906073009
10.0,520.0,16.0,0.00033759744336989806
10.0,520.0,17.0,0.0008872820465419327
10.0,520.0,18.0,0.0003551148158333233
10.0,520.0,19.0,0.000766779120924993
10.0,520.0,20.0,0.00030577949449646526
10.0,520.0,21.0,0.0006478464956826433
10.0,520.0,22.0,0.00031270645568743684
10.0,520.0,23.0,0.000510428096019721
10.0,520.0,24.0,0.00038018997790732534
10.0,520.0,25.0,0.000340671508158639
10.0,520.0,26.0,0.000490571188652394
10.0,520.0,27.0,0.00018555313389651711
10.0,520.0,28.0,0.0005292552398981545
10.0,520.0,29.0,0.00016576833938212497
10.0,520.0,30.0,0.00037375849548708113
10.0,520.0,31.0,0.0002849252426769212
10.0,520.0,32.0,0.0001582274766279564
10.0,520.0,33.0,0.0003622551750693908
10.0,520.0,34.0,8.56100197603597e-05
10.0,520.0,35.0,0.00028267508726839095
10.0,520.0,36.0,0.00020183177403193907
10.0,520.0,37.0,0.00010994470850560473
10.0,520.0,38.0,0.00029147186856221815
10.0,520.0,39.0,9.891611463529506e-05
10.0,520.0,40.0,0.0001791606104995708
10.0,520.0,41.0,0.00020118499410536698
10.0,520.0,42.0,7.873541981758437e-05
10.0,520.0,43.0,0.00017507983935167358
10.0,520.0,44.0,0.00010628529673729115
10.0,520.0,45.0,8.927651021473039e-05
10.0,520.0,46.0,0.00011421527247558729
10.0,520.0,47.0,5.443779243744672e-05
10.0,520.0,48.0,8.644469503458884e-05
10.0,520.0,49.0,5.612868078594575e-05
10.0,520.0,50.0,4.342331273388686e-05
10.0,520.0,51.0,6.876237785125726e-05
10.0,520.0,52.0,2.1811593248301312e-05
10.0,520.0,53.0,4.8611721120379975e-05
10.0,520.0,54.0,4.6064230811343614e-05
10.0,520.0,55.0,1.3781837574404453e-05
10.0,520.0,56.0,5.446302956597515e-05
10.0,520.0,57.0,2.3008619333898847e-05
10.0,520.0,58.0,2.2435508445148398e-05
10.0,520.0,59.0,4.744154284075935e-05
10.0,520.0,60.0,1.5489112639848095e-05
10.0,520.0,61.0,3.357710965051656e-05
10.0,520.0,62.0,3.098347971720872e-05
10.0,520.0,63.0,2.0445820878615687e-05
10.0,520.0,64.0,3.085145311964968e-05
10.0,520.0,65.0,1.8684545838086555e-05
10.0,520.0,66.0,2.5255590377817862e-05
10.0,520.0,67.0,2.5608796771849686e-05
10.0,520.0,68.0,9.958356772006759e-06
10.0,520.0,69.0,2.954172724293063e-05
10.0,520.0,70.0,1.4039449888806124e-05
10.0,520.0,71.0,1.1718184031265521e-05
10.0,520.0,72.0,2.180719840402104e-05
10.0,520.0,73.0,1.1087458702932899e-05
10.0,520.0,74.0,1.3535356491276257e-05
10.0,520.0,75.0,1.4622288706619258e-05
10.0,520.0,76.0,1.1471661209715243e-05
10.0,520.0,77.0,1.5583332135114682e-05
10.0,520.0,78.0,5.59141346809005e-06
10.0,520.0,79.0,1.3354574002585668e-05
10.0,520.0,80.0,8.261834184280104e-06
10.0,520.0,81.0,3.4985836158061363e-06
10.0,520.0,82.0,8.32533165635796e-06
10.0,520.0,83.0,4.720422809305303e-06
10.0,520.0,84.0,5.938118157546515e-06
10.0,520.0,85.0,3.710408259560266e-06
10.0,520.0,86.0,6.061894685395791e-06
10.0,520.0,87.0,6.045201649245529e-06
10.0,520.0,88.0,1.3626793942529288e-06
10.0,520.0,89.0,4.454625919234107e-06
10.0,520.0,90.0,3.38615624181293e-06
10.0,520.0,91.0,1.3574358489103405e-06
10.0,520.0,92.0,2.1136840605496956e-06
10.0,520.0,93.0,2.869570709308336e-06
10.0,520.0,94.0,4.410042362572622e-06
10.0,520.0,95.0,1.033902436767567e-06
10.0,520.0,96.0,4.456811322222031e-06
10.0,520.0,97.0,3.367858371909991e-06
10.0,520.0,98.0,1.5605715618508222e-06
10.0,520.0,99.0,2.2953433350190134e-06
10.0,520.0,100.0,2.12956532696487e-06
10.0,520.0,101.0,3.6673903125988305e-06
10.0,520.0,102.0,1.0937910803772103e-06
10.0,520.0,103.0,3.7121260989039667e-06
10.0,520.0,104.0,2.7044430964062107e-06
10.0,520.0,105.0,2.8670126440114387e-06
10.0,520.0,106.0,2.2913651130196365e-06
10.0,520.0,107.0,3.2422697539986926e-06
10.0,520.0,108.0,4.885930004566454e-06
10.0,520.0,109.0,2.948358335880622e-06
10.0,520.0,110.0,4.77182427437478e-06
10.0,520.0,111.0,4.064373223752046e-06
10.0,520.0,112.0,6.974397342207693e-06
10.0,520.0,113.0,2.2216733762910607e-06
10.0,520.0,114.0,6.62489311144063e-06
10.0,520.0,115.0,5.612063500258842e-06
10.0,520.0,116.0,5.1602358722586846e-06
10.0,520.0,117.0,4.975174569878968e-06
10.0,520.0,118.0,8.173955950648475e-06
10.0,520.0,119.0,7.105847366674107e-06
10.0,520.0,120.0,3.795180767239044e-06
10.0,520.0,121.0,7.598287084669112e-06
10.0,520.0,122.0,1.0729504330063104e-05
10.0,520.0,123.0,9.85506416294378e-06
10.0,520.0,124.0,8.202176861102968e-06
10.0,520.0,125.0,1.270624090772399e-05
10.0,520.0,126.0,1.985676996019456e-06
10.0,520.0,127.0,2.410476628269626e-06
10.0,520.0,128.0,1.1186771251035763e-05
10.0,520.0,129.0,1.0065636514396198e-05
10.0,520.0,130.0,3.4783559674999524e-06
10.0,520.0,131.0,7.77634199971502e-06
10.0,520.0,132.0,4.452784003119982e-06
10.0,520.0,133.0,3.174319620406175e-06
10.0,520.0,134.0,1.2868785263523976e-05
10.0,520.0,135.0,6.037912269953477e-06
10.0,520.0,136.0,7.914255047675946e-06
10.0,520.0,137.0,1.5160531926074655e-05
10.0,520.0,138.0,1.1594093469774719e-05
10.0,520.0,139.0,3.0731228365218474e-05
10.0,520.0,140.0,2.5280905426809698e-05
10.0,520.0,141.0,3.234042620532308e-05
10.0,520.0,142.0,4.813759918326532e-05
10.0,520.0,143.0,3.028882531307641e-05
10.0,520.0,144.0,3.289259762623532e-05
10.0,520.0,145.0,2.185721721905331e-05
10.0,520.0,146.0,1.441318388519747e-05
10.0,520.0,147.0,1.7380924060581867e-05
10.0,520.0,148.0,1.4497975737492123e-05
10.0,520.0,149.0,2.9496453718114037e-05
10.0,520.0,150.0,2.4635289481376912e-05
10.0,520.0,151.0,2.6264429729910146e-05
10.0,520.0,152.0,1.9627158382879098e-05
10.0,520.0,153.0,2.8202048623415002e-05
10.0,520.0,154.0,1.5016052050057984e-05
10.0,520.0,155.0,2.4512037700298573e-05
10.0,520.0,156.0,2.7351570425374446e-05
10.0,520.0,157.0,2.8683711013587175e-05
10.0,520.0,158.0,1.202921737742851e-05
10.0,520.0,159.0,2.279728377483884e-05
10.0,520.0,160.0,2.552358050820292e-05
10.0,520.0,161.0,2.5374408251473444e-05
10.0,520.0,162.0,1.8560720611843524e-05
10.0,520.0,163.0,3.1951423818323955e-05
10.0,520.0,164.0,1.3872644576479067e-05
10.0,520.0,165.0,1.3462344950650032e-05
10.0,520.0,166.0,1.6438531043132923e-05
10.0,520.0,167.0,3.389774193771082e-05
10.0,520.0,168.0,1.8631838314131202e-05
10.0,520.0,169.0,1.3542870566168218e-05
10.0,520.0,170.0,4.291096062079592e-05
10.0,520.0,171.0,1.519422192605041e-05
10.0,520.0,172.0,1.1542759106011012e-05
10.0,520.0,173.0,2.6440823389443678e-05
10.0,520.0,174.0,2.393380237954897e-05
10.0,520.0,175.0,1.2757260059352467e-05
10.0,520.0,176.0,1.1236870852781613e-05
10.0,520.0,177.0,5.2539444749801074e-05
10.0,520.0,178.0,3.225970501205546e-05
10.0,520.0,179.0,6.345902917405373e-05
10.0,520.0,180.0,0.0001352986860215729
10.0,530.0,0.0,1.0
10.0,530.0,1.0,0.29395234402901493
10.0,530.0,2.0,0.004933920851189585
10.0,530.0,3.0,0.002001803610328724
10.0,530.0,4.0,0.008143058633053745
10.0,530.0,5.0,0.0005381581745757148
10.0,530.0,6.0,0.0001668619971339224
10.0,530.0,7.0,0.0031875800544997356
10.0,530.0,8.0,0.000348019375150834
10.0,530.0,9.0,0.001328010363908386
10.0,530.0,10.0,0.0005512560695362762
10.0,530.0,11.0,0.001189144599601275
10.0,530.0,12.0,0.0009976456704215992
10.0,530.0,13.0,0.0007310680682133003
10.0,530.0,14.0,0.0007800069121720935
10.0,530.0,15.0,0.0004952336298765102
10.0,530.0,16.0,0.0009268106533982385
10.0,530.0,17.0,0.0005628575041447583
10.0,530.0,18.0,0.0007701064120362902
10.0,530.0,19.0,0.0004418197166262881
10.0,530.0,20.0,0.0005766150327943359
10.0,530.0,21.0,0.000448696328060601
10.0,530.0,22.0,0.0005157615874985846
10.0,530.0,23.0,0.0005165468900687894
10.0,530.0,24.0,0.000382338409098422
10.0,530.0,25.0,0.0005095750233962063
10.0,530.0,26.0,0.0002648100084332263
10.0,530.0,27.0,0.00044508345583293827
10.0,530.0,28.0,0.00020501753240653134
10.0,530.0,29.0,0.000396199463186766
10.0,530.0,30.0,0.00022469267445239996
10.0,530.0,31.0,0.0003048922277526966
10.0,530.0,32.0,0.00029032626269554727
10.0,530.0,33.0,0.00020390603957530723
10.0,530.0,34.0,0.0003148791217006241
10.0,530.0,35.0,0.00014670619627869206
10.0,530.0,36.0,0.00025913921129064213
10.0,530.0,37.0,0.00016509614879875527
10.0,530.0,38.0,0.00014890639533187352
10.0,530.0,39.0,0.00020468857331246945
10.0,530.0,40.0,7.487734024301606e-05
10.0,530.0,41.0,0.00018363127090894812
10.0,530.0,42.0,9.990759407585602e-05
10.0,530.0,43.0,9.581869705076009e-05
10.0,530.0,44.0,0.0001557114262744481
10.0,530.0,45.0,4.603054383774235e-05
10.0,530.0,46.0,0.00013823753868844716
10.0,530.0,47.0,9.319326297500524e-05
10.0,530.0,48.0,5.882901826748025e-05
10.0,530.0,49.0,0.00013337154893716864
10.0,530.0,50.0,4.623974916090948e-05
10.0,530.0,51.0,8.68187450019585e-05
10.0,530.0,52.0,9.440124742915797e-05
10.0,530.0,53.0,3.6556166399518676e-05
10.0,530.0,54.0,9.037376559458873e-05
10.0,530.0,55.0,5.104096794967992e-05
10.0,530.0,56.0,4.721331342852471e-05
10.0,530.0,57.0,6.905756207070081e-05
10.0,530.0,58.0,2.830554198803907e-05
10.0,530.0,59.0,5.547029280367932e-05
10.0,530.0,60.0,3.227384858153047e-05
10.0,530.0,61.0,3.19018880081114e-05
10.0,530.0,62.0,4.18390053695256e-05
10.0,530.0,63.0,1.5585532780982507e-05
10.0,530.0,64.0,3.8478872747373163e-05
10.0,530.0,65.0,2.163259660150988e-05
10.0,530.0,66.0,1.8134389766764277e-05
10.0,530.0,67.0,3.139885687022837e-05
10.0,530.0,68.0,1.0959421370192368e-05
10.0,530.0,69.0,2.1140613908891507e-05
10.0,530.0,70.0,1.9828307864165473e-05
10.0,530.0,71.0,9.921147324850299e-06
10.0,530.0,72.0,2.0295720419356282e-05
10.0,530.0,73.0,9.047949229005269e-06
10.0,530.0,74.0,1.3585970498820162e-05
10.0,530.0,75.0,8.797019348530948e-06
10.0,530.0,76.0,7.551420216544767e-06
10.0,530.0,77.0,9.591408696530413e-06
10.0,530.0,78.0,3.4211947754905297e-06
10.0,530.0,79.0,8.625205432660059e-06
10.0,530.0,80.0,5.982489716730126e-06
10.0,530.0,81.0,4.2164928192257755e-06
10.0,530.0,82.0,9.178143790513651e-06
10.0,530.0,83.0,4.2847648838478146e-06
10.0,530.0,84.0,6.45386332844478e-06
10.0,530.0,85.0,5.383516645520041e-06
10.0,530.0,86.0,4.059827715494767e-06
10.0,530.0,87.0,3.5517526226461696e-06
10.0,530.0,88.0,2.813886462421397e-06
10.0,530.0,89.0,4.462072474640715e-06
10.0,530.0,90.0,2.160552720052133e-06
10.0,530.0,91.0,4.8915093580394505e-06
10.0,530.0,92.0,4.959364440397612e-06
10.0,530.0,93.0,2.586624868071494e-06
10.0,530.0,94.0,4.744229279361744e-06
10.0,530.0,95.0,2.502810334395619e-06
10.0,530.0,96.0,1.9375112783852002e-06
10.0,530.0,97.0,2.1744803503346307e-06
10.0,530.0,98.0,3.267067534124187e-06
10.0,530.0,99.0,2.627518135411947e-06
10.0,530.0,100.0,3.394311991493079e-06
10.0,530.0,101.0,5.556511404710206e-06
10.0,530.0,102.0,1.6205301842752355e-06
10.0,530.0,103.0,3.894234745877101e-06
10.0,530.0,104.0,2.131528733602373e-06
10.0,530.0,105.0,2.628476759193343e-06
10.0,530.0,106.0,2.3049570466846425e-06
10.0,530.0,107.0,5.484639860684187e-06
10.0,530.0,108.0,4.1175875457506755e-06
10.0,530.0,109.0,3.3976320293956825e-06
10.0,530.0,110.0,5.034718981614958e-06
10.0,530.0,111.0,6.972769036031986e-07
10.0,530.0,112.0,1.7654693491935982e-06
10.0,530.0,113.0,2.0949431951911323e-06
10.0,530.0,114.0,3.3757739908035825e-06
10.0,530.0,115.0,1.5141859038291386e-06
10.0,530.0,116.0,5.183146739835925e-06
10.0,530.0,117.0,2.32560234561122e-06
10.0,530.0,118.0,4.6439360082675395e-06
10.0,530.0,119.0,5.6004281584787655e-06
10.0,530.0,120.0,1.0527811012550939e-05
10.0,530.0,121.0,4.76198024034576e-06
10.0,530.0,122.0,8.98918567147608e-06
10.0,530.0,123.0,4.766850624023497e-06
10.0,530.0,124.0,4.074298321718521e-06
10.0,530.0,125.0,8.967709678009869e-06
10.0,530.0,126.0,1.3274899355373547e-05
10.0,530.0,127.0,7.168412716651078e-06
10.0,530.0,128.0,9.369421582110812e-06
10.0,530.0,129.0,2.542697398237604e-06
10.0,530.0,130.0,3.665861395113403e-06
10.0,530.0,131.0,6.385655291460379e-06
10.0,530.0,132.0,9.253372584321757e-06
10.0,530.0,133.0,7.131794407975421e-06
10.0,530.0,134.0,1.553247651316341e-06
10.0,530.0,135.0,9.195546673378751e-06
10.0,530.0,136.0,1.785793859733124e-05
10.0,530.0,137.0,1.248278424480373e-05
10.0,530.0,138.0,4.019415524948424e-05
10.0,530.0,139.0,3.3184771876406446e-05
10.0,530.0,140.0,3.627850200412676e-05
10.0,530.0,141.0,7.383238328867133e-05
10.0,530.0,142.0,4.0390238501693267e-05
10.0,530.0,143.0,4.922168412274113e-05
10.0,530.0,144.0,4.4335099464522056e-05
10.0,530.0,145.0,2.257525686470318e-05
10.0,530.0,146.0,1.7138076073677503e-05
10.0,530.0,147.0,2.2656684088982236e-05
10.0,530.0,148.0,2.25249293696417e-05
10.0,530.0,149.0,2.2426319122648044e-05
10.0,530.0,150.0,3.3177179721810247e-05
10.0,530.0,151.0,2.4452962157231362e-05
10.0,530.0,152.0,2.0842529874753674e-05
10.0,530.0,153.0,1.6676918216019377e-05
10.0,530.0,154.0,1.6535324565478528e-05
10.0,530.0,155.0,2.3512813258077117e-05
10.0,530.0,156.0,2.646224861823531e-05
10.0,530.0,157.0,1.5185155192976447e-05
10.0,530.0,158.0,9.301148042484819e-06
10.0,530.0,159.0,1.8310332572844338e-05
10.0,530.0,160.0,2.1080899294945282e-05
10.0,530.0,161.0,2.0899357397130656e-05
10.0,530.0,162.0,1.3880028732074626e-05
10.0,530.0,163.0,1.794198571470545e-05
10.0,530.0,164.0,7.060848046109254e-06
10.0,530.0,165.0,1.7476001919847104e-05
10.0,530.0,166.0,8.398598405307046e-06
10.0,530.0,167.0,1.4159911381977808e-05
10.0,530.0,168.0,3.452894262409922e-05
10.0,530.0,169.0,9.579535480079636e-06
10.0,530.0,170.0,1.3888127961288838e-05
10.0,530.0,171.0,2.707399151835658e-05
10.0,530.0,172.0,1.0866504681698875e-05
10.0,530.0,173.0,6.011323854688638e-06
10.0,530.0,174.0,1.7759890764429415e-05
10.0,530.0,175.0,2.1342327887216256e-05
10.0,530.0,176.0,2.1461916860058437e-06
10.0,530.0,177.0,2.4354720320583445e-05
10.0,530.0,178.0,5.0452883744629435e-05
10.0,530.0,179.0,3.25745683270357e-05
10.0,530.0,180.0,0.00011260992831907322
10.0,540.0,0.0,1.0
10.0,540.0,1.0,0.2887020265512296
10.0,540.0,2.0,0.009208336059201239
10.0,540.0,3.0,0.010509971877029827
10.0,540.0,4.0,0.0026449294363261448
10.0,540.0,5.0,0.0022662531592797792
10.0,540.0,6.0,0.0014861323859270738
10.0,540.0,7.0,0.0024645026090214734
10.0,540.0,8.0,0.0012846417552676852
10.0,540.0,9.0,0.00020061427925605047
10.0,540.0,10.0,0.0021947410706499863
10.0,540.0,11.0,0.00046664875976571
10.0,540.0,12.0,0.001608375654908012
10.0,540.0,13.0,0.00041339535783909505
10.0,540.0,14.0,0.0010710575232928937
10.0,540.0,15.0,0.0007543145222084132
10.0,540.0,16.0,0.001016185116112875
10.0,540.0,17.0,0.0006894708660142476
10.0,540.0,18.0,0.000775273887172622
10.0,540.0,19.0,0.0005626751469968455
10.0,540.0,20.0,0.0006869936553800148
10.0,540.0,21.0,0.0004938227008475894
10.0,540.0,22.0,0.0007397195129315761
10.0,540.0,23.0,0.00038320977621156445
10.0,540.0,24.0,0.0007010653225557187
10.0,540.0,25.0,0.00026053794837058175
10.0,540.0,26.0,0.0006326741976818567
10.0,540.0,27.0,0.00023571056439867583
10.0,540.0,28.0,0.0005095069146976435
10.0,540.0,29.0,0.0002917642128737391
10.0,540.0,30.0,0.0003666368620577198
10.0,540.0,31.0,0.0003582874915917113
10.0,540.0,32.0,0.00021844102412347776
10.0,540.0,33.0,0.0003837555895883582
10.0,540.0,34.0,0.0001522546459580332
10.0,540.0,35.0,0.00031398542436654274
10.0,540.0,36.0,0.0001781980869031636
10.0,540.0,37.0,0.0002035073300988559
10.0,540.0,38.0,0.00022499918357501232
10.0,540.0,39.0,0.00013119285455493574
10.0,540.0,40.0,0.00022461083958577802
10.0,540.0,41.0,0.00011946903398916129
10.0,540.0,42.0,0.0001814741742578676
10.0,540.0,43.0,0.00014231311946818356
10.0,540.0,44.0,0.00012528888219397467
10.0,540.0,45.0,0.00015813032461405095
10.0,540.0,46.0,8.62955184712711e-05
10.0,540.0,47.0,0.00014542778119458802
10.0,540.0,48.0,8.661769706189121e-05
10.0,540.0,49.0,9.80785662686069e-05
10.0,540.0,50.0,0.00010973336634788245
10.0,540.0,51.0,5.23692151835138e-05
10.0,540.0,52.0,0.00010698877904272826
10.0,540.0,53.0,5.489759693007499e-05
10.0,540.0,54.0,6.361080651695333e-05
10.0,540.0,55.0,7.924044081946223e-05
10.0,540.0,56.0,2.8913735397015814e-05
10.0,540.0,57.0,7.087296405096042e-05
10.0,540.0,58.0,3.7932663752711975e-05
10.0,540.0,59.0,3.677973391644412e-05
10.0,540.0,60.0,5.569361816606806e-05
10.0,540.0,61.0,1.777954538007267e-05
10.0,540.0,62.0,4.640406490082716e-05
10.0,540.0,63.0,2.292632110222251e-05
10.0,540.0,64.0,2.437753832205474e-05
10.0,540.0,65.0,3.151692482021022e-05
10.0,540.0,66.0,1.244872176671125e-05
10.0,540.0,67.0,2.9554235240291224e-05
10.0,540.0,68.0,1.1481432928371364e-05
10.0,540.0,69.0,1.966867531896651e-05
10.0,540.0,70.0,1.4765896911232997e-05
10.0,540.0,71.0,9.120515699933068e-06
10.0,540.0,72.0,1.6635846118856317e-05
10.0,540.0,73.0,5.1361179523689664e-06
10.0,540.0,74.0,1.2382151812792087e-05
10.0,540.0,75.0,9.2569029684526e-06
10.0,540.0,76.0,6.0207528093410445e-06
10.0,540.0,77.0,1.2250137846700425e-05
10.0,540.0,78.0,4.394025383734066e-06
10.0,540.0,79.0,9.732013788666217e-06
10.0,540.0,80.0,4.652898186484605e-06
10.0,540.0,81.0,7.021651094857712e-06
10.0,540.0,82.0,4.176924149913291e-06
10.0,540.0,83.0,4.314751644526259e-06
10.0,540.0,84.0,5.259164667287453e-06
10.0,540.0,85.0,1.6639117840247705e-06
10.0,540.0,86.0,5.089582307091258e-06
10.0,540.0,87.0,2.6535611889524654e-06
10.0,540.0,88.0,2.8718098088702702e-06
10.0,540.0,89.0,3.6083567703492488e-06
10.0,540.0,90.0,2.6305994500680123e-06
10.0,540.0,91.0,2.358660725234344e-06
10.0,540.0,92.0,2.393499817011464e-06
10.0,540.0,93.0,2.837435456472695e-06
10.0,540.0,94.0,1.3870220792581227e-06
10.0,540.0,95.0,3.3008823419294148e-06
10.0,540.0,96.0,2.7551025303456646e-06
10.0,540.0,97.0,2.1339284424596023e-06
10.0,540.0,98.0,3.147323436696228e-06
10.0,540.0,99.0,2.20054831457984e-06
10.0,540.0,100.0,1.392178041231429e-06
10.0,540.0,101.0,2.1260841404559823e-06
10.0,540.0,102.0,1.7410543687310553e-06
10.0,540.0,103.0,1.4922633549163534e-06
10.0,540.0,104.0,2.281626849275993e-06
10.0,540.0,105.0,2.2505788430951003e-06
10.0,540.0,106.0,1.1816425532743382e-06
10.0,540.0,107.0,2.3131229642835225e-06
10.0,540.0,108.0,1.746867771192606e-06
10.0,540.0,109.0,2.104220265805174e-06
10.0,540.0,110.0,3.077099314560448e-06
10.0,540.0,111.0,3.515292456380411e-06
10.0,540.0,112.0,2.8528675530418957e-06
10.0,540.0,113.0,3.475661601084259e-06
10.0,540.0,114.0,3.1326963963848318e-06
10.0,540.0,115.0,2.8300662590071374e-06
10.0,540.0,116.0,4.1477719918489964e-06
10.0,540.0,117.0,4.438244849069198e-06
10.0,540.0,118.0,4.000086034591039e-06
10.0,540.0,119.0,3.3927374246145092e-06
10.0,540.0,120.0,3.760944759267621e-06
10.0,540.0,121.0,4.113446393591775e-06
10.0,540.0,122.0,5.8626558522275505e-06
10.0,540.0,123.0,1.0029094039922632e-05
10.0,540.0,124.0,8.55071614168511e-06
10.0,540.0,125.0,7.678970005906381e-06
10.0,540.0,126.0,6.104234128130619e-06
10.0,540.0,127.0,2.7446357308504805e-06
10.0,540.0,128.0,3.472681182502876e-06
10.0,540.0,129.0,1.1157264135845608e-05
10.0,540.0,130.0,4.594017875449507e-06
10.0,540.0,131.0,1.0468398413410878e-05
10.0,540.0,132.0,6.782082550667611e-06
10.0,540.0,133.0,2.9736727230982815e-06
10.0,540.0,134.0,1.3951337534370732e-05
