alpha_deg,red_650nm,green_550nm,blue_450nm,white_sum
170.3,6.54507,7.43254,11.7334,25.711
170.35,6.6081,8.79429,10.5463,25.9487
170.4,7.06513,10.0187,9.72459,26.8085
170.45,7.75459,10.7375,9.7182,28.2103
170.5,8.44064,10.7729,10.4681,29.6817
170.55,8.8854,10.2164,11.439,30.5408
170.6,8.92405,9.39041,11.9201,30.2345
170.65,8.51793,8.70953,11.4369,28.6644
170.7,7.76749,8.50296,10.0386,26.309
170.75,6.88008,8.87914,8.27401,24.0332
170.8,6.1038,9.68986,6.86121,22.6549
170.85,5.65016,10.602,6.25709,22.5092
170.9,5.63117,11.2385,6.40769,23.2774
170.95,6.03019,11.3276,6.82866,24.1864
171,6.71295,10.8029,6.93899,24.4549
171.05,7.47223,9.82558,6.42007,23.7179
171.1,8.09006,8.72304,5.39021,22.2033
171.15,8.39932,7.86827,4.32141,20.589
171.2,8.32872,7.5381,3.7671,19.6339
171.25,7.92154,7.80131,4.04774,19.7706
171.3,7.32454,8.48323,5.05519,20.863
171.35,6.74953,9.22911,6.29152,22.2702
171.4,6.4156,9.64794,7.14764,23.2112
171.45,6.48561,9.47795,7.27611,23.2397
171.5,7.01388,8.69921,6.82164,22.5347
171.55,7.92217,7.54106,6.33985,21.8031
171.6,9.01453,6.38218,6.44417,21.8409
171.65,10.0302,5.59238,7.41534,23.0379
171.7,10.7201,5.38851,9.0295,25.1381
171.75,10.9229,5.76265,10.6971,27.3827
171.8,10.6149,6.50177,11.8012,28.9178
171.85,9.91655,7.27975,12.0279,29.2242
171.9,9.05517,7.78151,11.5272,28.3639
171.95,8.2962,7.81727,10.8406,26.9541
172,7.86761,7.3931,10.6287,25.8894
172.05,7.89985,6.71458,11.3114,25.9258
172.1,8.39691,6.11611,12.8008,27.3138
172.15,9.24209,5.93207,14.4992,29.6734
172.2,10.2325,6.35439,15.6057,32.1926
172.25,11.1314,7.33831,15.567,34.0367
172.3,11.726,8.60545,14.3941,34.7256
172.35,11.8798,9.75172,12.6453,34.2768
172.4,11.5686,10.4143,11.1045,33.0874
172.45,10.8907,10.4214,10.3708,31.6829
172.5,10.0463,9.85755,10.5861,30.4899
172.55,9.28515,9.02291,11.4075,29.7156
172.6,8.83658,8.31361,12.1966,29.3468
172.65,8.83918,8.07908,12.3331,29.2513
172.7,9.29591,8.50794,11.5258,29.3297
172.75,10.0704,9.57107,9.97634,29.6178
172.8,10.928,11.0296,8.28019,30.2378
172.85,11.6072,12.5039,7.08972,31.2008
172.9,11.8981,13.5909,6.73202,32.221
172.95,11.7006,14.0027,7.03501,32.7383
173,11.0472,13.6789,7.4737,32.1999
173.05,10.0873,12.8221,7.51748,30.4268
173.1,9.04282,11.8261,6.93609,27.805
173.15,8.153,11.1201,5.89532,25.1684
173.2,7.61948,10.9936,4.8406,23.4537
173.25,7.56354,11.4857,4.27007,23.3194
173.3,7.99899,12.3847,4.49772,24.8814
173.35,8.82494,13.3294,5.48342,27.6378
173.4,9.84222,13.9562,6.81153,30.6099
173.45,10.7952,14.0259,7.87725,32.6984
173.5,11.4345,13.4915,8.2242,33.1503
173.55,11.5854,12.5018,7.83309,31.9203
173.6,11.2019,11.3525,7.14789,29.7023
173.65,10.3845,10.4009,6.80326,27.5886
173.7,9.35241,9.954,7.24331,26.5497
173.75,8.37798,10.1556,8.48859,27.0222
173.8,7.70506,10.913,10.1666,28.7847
173.85,7.48105,11.9073,11.7296,31.118
173.9,7.7242,12.7033,12.7113,33.1388
173.95,8.33247,12.9197,12.9289,34.1811
174,9.12433,12.3849,12.5832,34.0924
174.05,9.89265,11.2014,12.2044,33.2984
174.1,10.4542,9.69477,12.4048,32.5538
174.15,10.6857,8.28034,13.5202,32.4862
174.2,10.5456,7.31706,15.3589,33.2216
174.25,10.083,7.00627,17.2647,34.354
174.3,9.43365,7.35433,18.4793,35.2673
174.35,8.79745,8.18657,18.5658,35.5498
174.4,8.39493,9.1958,17.6208,35.2116
174.45,8.40632,10.0208,16.1931,34.6202
174.5,8.91041,10.3528,15.0189,34.2821
174.55,9.84652,10.0493,14.7252,34.621
174.6,11.0193,9.20437,15.5798,35.8035
174.65,12.1509,8.12875,17.3358,37.6154
174.7,12.9635,7.2278,19.2647,39.456
174.75,13.2636,6.8296,20.4514,40.5446
174.8,12.9963,7.04954,20.2574,40.3032
174.85,12.253,7.75969,18.6784,38.6912
174.9,11.2377,8.66844,16.344,36.2502
174.95,10.2092,9.45436,14.1615,33.8251
175,9.42263,9.88179,12.8649,32.1693
175.05,9.08477,9.85813,12.7369,31.6798
175.1,9.32276,9.43966,13.5806,32.343
175.15,10.1628,8.8129,14.8442,33.8199
175.2,11.5158,8.26154,15.8155,35.5929
175.25,13.1762,8.10329,15.8839,37.1635
175.3,14.8474,8.58437,14.831,38.2628
175.35,16.1992,9.75805,12.9859,38.9432
175.4,16.9522,11.4135,11.0718,39.4376
175.45,16.9604,13.118,9.78858,39.867
175.5,16.2619,14.3759,9.41635,40.0542
175.55,15.0723,14.8334,9.72696,39.6327
175.6,13.7212,14.4216,10.2161,38.3588
175.65,12.5558,13.37,10.4191,36.3449
175.7,11.8506,12.1007,10.0906,34.0418
175.75,11.7517,11.0768,9.2365,32.065
175.8,12.2695,10.6804,8.10329,31.0532
175.85,13.3034,11.1433,7.13428,31.581
175.9,14.6781,12.5085,6.80001,33.9866
175.95,16.1738,14.5991,7.30249,38.0754
176,17.5486,17.0131,8.3635,42.9252
176.05,18.5669,19.1897,9.33409,47.0907
176.1,19.0433,20.5723,9.59941,49.215
176.15,18.8973,20.819,8.96514,48.6814
176.2,18.197,19.9549,7.73008,45.882
176.25,17.162,18.3734,6.45643,41.9918
176.3,16.1092,16.6769,5.68994,38.476
176.35,15.3558,15.4465,5.80772,36.61
176.4,15.1154,15.0621,6.94015,37.1177
176.45,15.4339,15.641,8.86464,39.9395
176.5,16.1913,17.0731,10.9539,44.2183
176.55,17.1646,19.0824,12.3756,48.6225
176.6,18.1143,21.2689,12.5453,51.9286
176.65,18.8547,23.153,11.5154,53.5231
176.7,19.2792,24.2733,9.95517,53.5077
176.75,19.3497,24.3458,8.73179,52.4274
176.8,19.0743,23.4111,8.45475,50.9402
176.85,18.502,21.8612,9.30702,49.6702
176.9,17.74,20.2936,11.1281,49.1617
176.95,16.9695,19.2593,13.5036,49.7325
177,16.4304,19.0476,15.7854,51.2633
177.05,16.3566,19.6277,17.2279,53.2122
177.1,16.8806,20.7505,17.3596,54.9907
177.15,17.9532,22.104,16.3521,56.4094
177.2,19.3291,23.4071,14.9938,57.73
177.25,20.6365,24.413,14.1963,59.2458
177.3,21.5072,24.894,14.4417,60.8429
177.35,21.705,24.6928,15.6327,62.0305
177.4,21.1938,23.8401,17.3616,62.3955
177.45,20.1196,22.6345,19.2071,61.9611
177.5,18.7292,21.5702,20.7796,61.0791
177.55,17.2818,21.1087,21.6731,60.0636
177.6,16.0006,21.4275,21.6283,59.0564
177.65,15.0775,22.3258,20.8511,58.2544
177.7,14.6974,23.3602,20.0605,58.1181
177.75,15.0323,24.1097,20.035,59.1769
177.8,16.1792,24.3749,21.0101,61.5642
177.85,18.0655,24.1849,22.5314,64.7818
177.9,20.3827,23.6582,23.902,67.9428
177.95,22.6144,22.8807,24.7251,70.2202
178,24.1753,21.9285,24.9994,71.1032
178.05,24.6112,20.9924,24.8327,70.4364
178.1,23.7675,20.4351,24.2939,68.4965
178.15,21.8391,20.6488,23.6302,66.1181
178.2,19.2801,21.7704,23.4448,64.4952
178.25,16.6266,23.4771,24.3571,64.4608
178.3,14.332,25.071,26.3438,65.7468
178.35,12.6968,25.8403,28.5188,67.0559
178.4,11.903,25.4563,29.7436,67.1029
178.45,12.0915,24.1148,29.5175,65.7237
178.5,13.3862,22.3338,28.2406,63.9606
178.55,15.8172,20.6017,26.671,63.0898
178.6,19.1758,19.1762,25.3275,63.6795
178.65,22.9112,18.1791,24.5279,65.6183
178.7,26.1795,17.8273,24.7785,68.7852
178.75,28.078,18.4935,26.6581,73.2297
178.8,27.9807,20.4383,30.0301,78.4491
178.85,25.8071,23.3971,33.5233,82.7275
178.9,22.0723,26.4225,35.2198,83.7146
178.95,17.6801,28.2392,34.135,80.0542
179,13.5655,27.9535,30.9979,72.5168
179.05,10.3852,25.6119,27.496,63.4931
179.1,8.42572,22.1611,24.8935,55.4803
179.15,7.75273,18.8191,23.6076,50.1795
179.2,8.46527,16.3613,23.9817,48.8083
179.25,10.8297,14.9061,26.7946,52.5304
179.3,15.1391,14.3489,32.3046,61.7927
179.35,21.3322,14.9764,38.7655,75.074
179.4,28.6025,17.5566,42.6478,88.8069
179.45,35.308,22.6192,41.1993,99.1266
179.5,39.3651,29.4227,35.0194,103.807
179.55,39.0485,35.5828,27.7006,102.332
179.6,33.8432,38.0123,22.6136,94.4691
179.65,24.8898,34.8251,20.3838,80.0987
179.7,14.7127,26.9338,20.16,61.8065
179.75,6.26735,18.0269,23.3007,47.595
179.8,1.71092,12.6212,34.5531,48.8852
179.85,1.48889,13.296,57.8378,72.6227
179.9,4.20847,18.9652,89.923,113.097
179.95,7.39271,25.4815,118.886,151.76
180,8.75982,28.3019,130.636,167.697
